t,theta
0.1730115341022735,0.0058366135
0.1740116007733849,0.0058767796
0.1750116674444963,0.005916558
0.17601173411560772,0.005955994
0.17701180078671913,0.0059949905
0.17801186745783054,0.006033577
0.17901193412894195,0.0060717463
0.18001200080005336,0.006109521
0.18101206747116477,0.006146781
0.18201213414227618,0.0061838254
0.18301220081338757,0.0062201917
0.18401226748449898,0.0062562823
0.1850123341556104,0.0062918216
0.1860124008267218,0.0063269585
0.1870124674978332,0.006361641
0.18801253416894462,0.0063957274
0.18901260084005603,0.0064294934
0.19001266751116744,0.006462693
0.19101273418227885,0.0064954683
0.19201280085339023,0.0065276846
0.19301286752450164,0.0065595135
0.19401293419561305,0.006590694
0.19501300086672446,0.006621428
0.19601306753783587,0.0066516846
0.19701313420894728,0.0066814274
